FIPS_Code,County,State,Year,variable,value
6065,Riverside County, California,2015,totPoverty16to64WorkedPT,394730
6067,Sacramento County, California,2015,totPoverty16to64WorkedPT,260157
6071,San Bernardino County, California,2015,totPoverty16to64WorkedPT,347968
6073,San Diego County, California,2015,totPoverty16to64WorkedPT,592318
6075,San Francisco County, California,2015,totPoverty16to64WorkedPT,167043
6077,San Joaquin County, California,2015,totPoverty16to64WorkedPT,124253
6081,San Mateo County, California,2015,totPoverty16to64WorkedPT,144708
6085,Santa Clara County, California,2015,totPoverty16to64WorkedPT,318227
6097,Sonoma County, California,2015,totPoverty16to64WorkedPT,105885
6099,Stanislaus County, California,2015,totPoverty16to64WorkedPT,92791
6111,Ventura County, California,2015,totPoverty16to64WorkedPT,159032
8005,Arapahoe County, Colorado,2015,totPoverty16to64WorkedPT,108513
8031,Denver County, Colorado,2015,totPoverty16to64WorkedPT,118575
8041,El Paso County, Colorado,2015,totPoverty16to64WorkedPT,120067
9001,Fairfield County, Connecticut,2015,totPoverty16to64WorkedPT,176303
9003,Hartford County, Connecticut,2015,totPoverty16to64WorkedPT,153037
9009,New Haven County, Connecticut,2015,totPoverty16to64WorkedPT,140986
10003,New Castle County, Delaware,2015,totPoverty16to64WorkedPT,92037
11001,District of Columbia, District of Columbia,2015,totPoverty16to64WorkedPT,106465
12009,Brevard County, Florida,2015,totPoverty16to64WorkedPT,81136
12011,Broward County, Florida,2015,totPoverty16to64WorkedPT,326221
12031,Duval County, Florida,2015,totPoverty16to64WorkedPT,141078
12057,Hillsborough County, Florida,2015,totPoverty16to64WorkedPT,205932
12071,Lee County, Florida,2015,totPoverty16to64WorkedPT,90739
12086,Miami-Dade County, Florida,2015,totPoverty16to64WorkedPT,367209
12095,Orange County, Florida,2015,totPoverty16to64WorkedPT,222836
12099,Palm Beach County, Florida,2015,totPoverty16to64WorkedPT,223682
12103,Pinellas County, Florida,2015,totPoverty16to64WorkedPT,143096
12105,Polk County, Florida,2015,totPoverty16to64WorkedPT,82971
12127,Volusia County, Florida,2015,totPoverty16to64WorkedPT,77922
13067,Cobb County, Georgia,2015,totPoverty16to64WorkedPT,121821
13089,DeKalb County, Georgia,2015,totPoverty16to64WorkedPT,123899
13121,Fulton County, Georgia,2015,totPoverty16to64WorkedPT,153451
13135,Gwinnett County, Georgia,2015,totPoverty16to64WorkedPT,149367
15003,Honolulu County, Hawaii,2015,totPoverty16to64WorkedPT,152640
17031,Cook County, Illinois,2015,totPoverty16to64WorkedPT,847199
17043,DuPage County, Illinois,2015,totPoverty16to64WorkedPT,164382
17089,Kane County, Illinois,2015,totPoverty16to64WorkedPT,93389
17097,Lake County, Illinois,2015,totPoverty16to64WorkedPT,119893
17197,Will County, Illinois,2015,totPoverty16to64WorkedPT,126578
18097,Marion County, Indiana,2015,totPoverty16to64WorkedPT,165924
20173,Sedgwick County, Kansas,2015,totPoverty16to64WorkedPT,81155
21111,Jefferson County, Kentucky,2015,totPoverty16to64WorkedPT,130973
24005,Baltimore County, Maryland,2015,totPoverty16to64WorkedPT,121900
24031,Montgomery County, Maryland,2015,totPoverty16to64WorkedPT,172509
24033,Prince George's County, Maryland,2015,totPoverty16to64WorkedPT,143491
24510,Baltimore city, Maryland,2015,totPoverty16to64WorkedPT,89248
25005,Bristol County, Massachusetts,2015,totPoverty16to64WorkedPT,104069
25009,Essex County, Massachusetts,2015,totPoverty16to64WorkedPT,148302
25017,Middlesex County, Massachusetts,2015,totPoverty16to64WorkedPT,286083
25025,Suffolk County, Massachusetts,2015,totPoverty16to64WorkedPT,153726
25027,Worcester County, Massachusetts,2015,totPoverty16to64WorkedPT,141873
26081,Kent County, Michigan,2015,totPoverty16to64WorkedPT,126623
26099,Macomb County, Michigan,2015,totPoverty16to64WorkedPT,149866
26125,Oakland County, Michigan,2015,totPoverty16to64WorkedPT,231205
26163,Wayne County, Michigan,2015,totPoverty16to64WorkedPT,290969
27053,Hennepin County, Minnesota,2015,totPoverty16to64WorkedPT,250503
27123,Ramsey County, Minnesota,2015,totPoverty16to64WorkedPT,110592
29095,Jackson County, Missouri,2015,totPoverty16to64WorkedPT,101686
29189,St. Louis County, Missouri,2015,totPoverty16to64WorkedPT,167716
31055,Douglas County, Nebraska,2015,totPoverty16to64WorkedPT,89751
32003,Clark County, Nevada,2015,totPoverty16to64WorkedPT,359477
34003,Bergen County, New Jersey,2015,totPoverty16to64WorkedPT,142867
34007,Camden County, New Jersey,2015,totPoverty16to64WorkedPT,88582
34013,Essex County, New Jersey,2015,totPoverty16to64WorkedPT,131854
34017,Hudson County, New Jersey,2015,totPoverty16to64WorkedPT,106789
34023,Middlesex County, New Jersey,2015,totPoverty16to64WorkedPT,127631
34029,Ocean County, New Jersey,2015,totPoverty16to64WorkedPT,103001
34031,Passaic County, New Jersey,2015,totPoverty16to64WorkedPT,66416
34039,Union County, New Jersey,2015,totPoverty16to64WorkedPT,94114
35001,Bernalillo County, New Mexico,2015,totPoverty16to64WorkedPT,109175
36005,Bronx County, New York,2015,totPoverty16to64WorkedPT,221432
36029,Erie County, New York,2015,totPoverty16to64WorkedPT,163017
36047,Kings County, New York,2015,totPoverty16to64WorkedPT,421866
36055,Monroe County, New York,2015,totPoverty16to64WorkedPT,141348
36059,Nassau County, New York,2015,totPoverty16to64WorkedPT,216359
36061,New York County, New York,2015,totPoverty16to64WorkedPT,273553
36081,Queens County, New York,2015,totPoverty16to64WorkedPT,362048
36103,Suffolk County, New York,2015,totPoverty16to64WorkedPT,243321
36119,Westchester County, New York,2015,totPoverty16to64WorkedPT,159591
37081,Guilford County, North Carolina,2015,totPoverty16to64WorkedPT,78298
37119,Mecklenburg County, North Carolina,2015,totPoverty16to64WorkedPT,178150
37183,Wake County, North Carolina,2015,totPoverty16to64WorkedPT,165907
39035,Cuyahoga County, Ohio,2015,totPoverty16to64WorkedPT,221985
39049,Franklin County, Ohio,2015,totPoverty16to64WorkedPT,225018
39061,Hamilton County, Ohio,2015,totPoverty16to64WorkedPT,146976
39113,Montgomery County, Ohio,2015,totPoverty16to64WorkedPT,84677
39153,Summit County, Ohio,2015,totPoverty16to64WorkedPT,90025
40109,Oklahoma County, Oklahoma,2015,totPoverty16to64WorkedPT,121358
40143,Tulsa County, Oklahoma,2015,totPoverty16to64WorkedPT,97575
41051,Multnomah County, Oregon,2015,totPoverty16to64WorkedPT,174502
41067,Washington County, Oregon,2015,totPoverty16to64WorkedPT,112259
42003,Allegheny County, Pennsylvania,2015,totPoverty16to64WorkedPT,207416
42045,Delaware County, Pennsylvania,2015,totPoverty16to64WorkedPT,94668
42071,Lancaster County, Pennsylvania,2015,totPoverty16to64WorkedPT,88053
42091,Montgomery County, Pennsylvania,2015,totPoverty16to64WorkedPT,135733
42101,Philadelphia County, Pennsylvania,2015,totPoverty16to64WorkedPT,248855
44007,Providence County, Rhode Island,2015,totPoverty16to64WorkedPT,107308
47037,Davidson County, Tennessee,2015,totPoverty16to64WorkedPT,116538
47157,Shelby County, Tennessee,2015,totPoverty16to64WorkedPT,148401
48029,Bexar County, Texas,2015,totPoverty16to64WorkedPT,282746
48085,Collin County, Texas,2015,totPoverty16to64WorkedPT,122723
48113,Dallas County, Texas,2015,totPoverty16to64WorkedPT,368151
48121,Denton County, Texas,2015,totPoverty16to64WorkedPT,129636
48141,El Paso County, Texas,2015,totPoverty16to64WorkedPT,121805
48201,Harris County, Texas,2015,totPoverty16to64WorkedPT,676894
48215,Hidalgo County, Texas,2015,totPoverty16to64WorkedPT,124500
48339,Montgomery County, Texas,2015,totPoverty16to64WorkedPT,80895
48439,Tarrant County, Texas,2015,totPoverty16to64WorkedPT,305177
48453,Travis County, Texas,2015,totPoverty16to64WorkedPT,194906
49035,Salt Lake County, Utah,2015,totPoverty16to64WorkedPT,198257
49049,Utah County, Utah,2015,totPoverty16to64WorkedPT,128849
51059,Fairfax County, Virginia,2015,totPoverty16to64WorkedPT,195258
53033,King County, Washington,2015,totPoverty16to64WorkedPT,395460
53053,Pierce County, Washington,2015,totPoverty16to64WorkedPT,136153
53061,Snohomish County, Washington,2015,totPoverty16to64WorkedPT,136285
55025,Dane County, Wisconsin,2015,totPoverty16to64WorkedPT,113293
55079,Milwaukee County, Wisconsin,2015,totPoverty16to64WorkedPT,162659
1073,Jefferson County, Alabama,2016,totPoverty16to64WorkedPT,101728
4013,Maricopa County, Arizona,2016,totPoverty16to64WorkedPT,642779
4019,Pima County, Arizona,2016,totPoverty16to64WorkedPT,175439
6001,Alameda County, California,2016,totPoverty16to64WorkedPT,281482
6013,Contra Costa County, California,2016,totPoverty16to64WorkedPT,202296
6019,Fresno County, California,2016,totPoverty16to64WorkedPT,173573
6029,Kern County, California,2016,totPoverty16to64WorkedPT,126175
6037,Los Angeles County, California,2016,totPoverty16to64WorkedPT,1708124
6059,Orange County, California,2016,totPoverty16to64WorkedPT,565522
6065,Riverside County, California,2016,totPoverty16to64WorkedPT,396560
6067,Sacramento County, California,2016,totPoverty16to64WorkedPT,259152
6071,San Bernardino County, California,2016,totPoverty16to64WorkedPT,336036
6073,San Diego County, California,2016,totPoverty16to64WorkedPT,576456
6075,San Francisco County, California,2016,totPoverty16to64WorkedPT,163486
6077,San Joaquin County, California,2016,totPoverty16to64WorkedPT,129169
6081,San Mateo County, California,2016,totPoverty16to64WorkedPT,140631
6085,Santa Clara County, California,2016,totPoverty16to64WorkedPT,326949
6099,Stanislaus County, California,2016,totPoverty16to64WorkedPT,99613
6111,Ventura County, California,2016,totPoverty16to64WorkedPT,157873
8005,Arapahoe County, Colorado,2016,totPoverty16to64WorkedPT,106695
8031,Denver County, Colorado,2016,totPoverty16to64WorkedPT,127535
8041,El Paso County, Colorado,2016,totPoverty16to64WorkedPT,119589
9001,Fairfield County, Connecticut,2016,totPoverty16to64WorkedPT,181819
9003,Hartford County, Connecticut,2016,totPoverty16to64WorkedPT,144081
9009,New Haven County, Connecticut,2016,totPoverty16to64WorkedPT,146905
10003,New Castle County, Delaware,2016,totPoverty16to64WorkedPT,80208
11001,District of Columbia, District of Columbia,2016,totPoverty16to64WorkedPT,100994
12009,Brevard County, Florida,2016,totPoverty16to64WorkedPT,91552
12011,Broward County, Florida,2016,totPoverty16to64WorkedPT,313822
12031,Duval County, Florida,2016,totPoverty16to64WorkedPT,137986
12057,Hillsborough County, Florida,2016,totPoverty16to64WorkedPT,216220
12071,Lee County, Florida,2016,totPoverty16to64WorkedPT,97691
12086,Miami-Dade County, Florida,2016,totPoverty16to64WorkedPT,371548
12095,Orange County, Florida,2016,totPoverty16to64WorkedPT,217717
12099,Palm Beach County, Florida,2016,totPoverty16to64WorkedPT,222185
12101,Pasco County, Florida,2016,totPoverty16to64WorkedPT,66208
12103,Pinellas County, Florida,2016,totPoverty16to64WorkedPT,139003
12105,Polk County, Florida,2016,totPoverty16to64WorkedPT,86593
12127,Volusia County, Florida,2016,totPoverty16to64WorkedPT,75505
13067,Cobb County, Georgia,2016,totPoverty16to64WorkedPT,121056
13089,DeKalb County, Georgia,2016,totPoverty16to64WorkedPT,118072
13121,Fulton County, Georgia,2016,totPoverty16to64WorkedPT,163126
13135,Gwinnett County, Georgia,2016,totPoverty16to64WorkedPT,139198
15003,Honolulu County, Hawaii,2016,totPoverty16to64WorkedPT,142228
17031,Cook County, Illinois,2016,totPoverty16to64WorkedPT,851616
17043,DuPage County, Illinois,2016,totPoverty16to64WorkedPT,154888
17089,Kane County, Illinois,2016,totPoverty16to64WorkedPT,98059
17097,Lake County, Illinois,2016,totPoverty16to64WorkedPT,120024
18097,Marion County, Indiana,2016,totPoverty16to64WorkedPT,150612
20173,Sedgwick County, Kansas,2016,totPoverty16to64WorkedPT,84598
21111,Jefferson County, Kentucky,2016,totPoverty16to64WorkedPT,124642
24005,Baltimore County, Maryland,2016,totPoverty16to64WorkedPT,118296
24031,Montgomery County, Maryland,2016,totPoverty16to64WorkedPT,176234
24033,Prince George's County, Maryland,2016,totPoverty16to64WorkedPT,144177
24510,Baltimore city, Maryland,2016,totPoverty16to64WorkedPT,96086
25005,Bristol County, Massachusetts,2016,totPoverty16to64WorkedPT,101652
25009,Essex County, Massachusetts,2016,totPoverty16to64WorkedPT,144525
25017,Middlesex County, Massachusetts,2016,totPoverty16to64WorkedPT,285326
25025,Suffolk County, Massachusetts,2016,totPoverty16to64WorkedPT,152453
25027,Worcester County, Massachusetts,2016,totPoverty16to64WorkedPT,143473
26081,Kent County, Michigan,2016,totPoverty16to64WorkedPT,119891
26099,Macomb County, Michigan,2016,totPoverty16to64WorkedPT,150110
26125,Oakland County, Michigan,2016,totPoverty16to64WorkedPT,217046
26163,Wayne County, Michigan,2016,totPoverty16to64WorkedPT,294846
27053,Hennepin County, Minnesota,2016,totPoverty16to64WorkedPT,233482
27123,Ramsey County, Minnesota,2016,totPoverty16to64WorkedPT,105601
29095,Jackson County, Missouri,2016,totPoverty16to64WorkedPT,104074
29189,St. Louis County, Missouri,2016,totPoverty16to64WorkedPT,167704
31055,Douglas County, Nebraska,2016,totPoverty16to64WorkedPT,88204
32003,Clark County, Nevada,2016,totPoverty16to64WorkedPT,353484
34003,Bergen County, New Jersey,2016,totPoverty16to64WorkedPT,142579
34007,Camden County, New Jersey,2016,totPoverty16to64WorkedPT,87119
34013,Essex County, New Jersey,2016,totPoverty16to64WorkedPT,127121
34017,Hudson County, New Jersey,2016,totPoverty16to64WorkedPT,107277
34023,Middlesex County, New Jersey,2016,totPoverty16to64WorkedPT,126401
34029,Ocean County, New Jersey,2016,totPoverty16to64WorkedPT,97884
34031,Passaic County, New Jersey,2016,totPoverty16to64WorkedPT,71031
34039,Union County, New Jersey,2016,totPoverty16to64WorkedPT,85661
35001,Bernalillo County, New Mexico,2016,totPoverty16to64WorkedPT,109741
36005,Bronx County, New York,2016,totPoverty16to64WorkedPT,228657
36029,Erie County, New York,2016,totPoverty16to64WorkedPT,157852
36047,Kings County, New York,2016,totPoverty16to64WorkedPT,433215
36055,Monroe County, New York,2016,totPoverty16to64WorkedPT,134413
36059,Nassau County, New York,2016,totPoverty16to64WorkedPT,212790
36061,New York County, New York,2016,totPoverty16to64WorkedPT,260797
36081,Queens County, New York,2016,totPoverty16to64WorkedPT,356035
36103,Suffolk County, New York,2016,totPoverty16to64WorkedPT,230410
36119,Westchester County, New York,2016,totPoverty16to64WorkedPT,167208
37081,Guilford County, North Carolina,2016,totPoverty16to64WorkedPT,84207
37119,Mecklenburg County, North Carolina,2016,totPoverty16to64WorkedPT,161988
37183,Wake County, North Carolina,2016,totPoverty16to64WorkedPT,172911
39035,Cuyahoga County, Ohio,2016,totPoverty16to64WorkedPT,211157
39049,Franklin County, Ohio,2016,totPoverty16to64WorkedPT,222901
39061,Hamilton County, Ohio,2016,totPoverty16to64WorkedPT,145829
39113,Montgomery County, Ohio,2016,totPoverty16to64WorkedPT,85744
39153,Summit County, Ohio,2016,totPoverty16to64WorkedPT,92384
40109,Oklahoma County, Oklahoma,2016,totPoverty16to64WorkedPT,120560
40143,Tulsa County, Oklahoma,2016,totPoverty16to64WorkedPT,103664
41051,Multnomah County, Oregon,2016,totPoverty16to64WorkedPT,169964
41067,Washington County, Oregon,2016,totPoverty16to64WorkedPT,112208
42003,Allegheny County, Pennsylvania,2016,totPoverty16to64WorkedPT,207318
42045,Delaware County, Pennsylvania,2016,totPoverty16to64WorkedPT,94571
42071,Lancaster County, Pennsylvania,2016,totPoverty16to64WorkedPT,92123
42091,Montgomery County, Pennsylvania,2016,totPoverty16to64WorkedPT,134214
42101,Philadelphia County, Pennsylvania,2016,totPoverty16to64WorkedPT,235353
44007,Providence County, Rhode Island,2016,totPoverty16to64WorkedPT,104881
47037,Davidson County, Tennessee,2016,totPoverty16to64WorkedPT,112889
47157,Shelby County, Tennessee,2016,totPoverty16to64WorkedPT,138722
48029,Bexar County, Texas,2016,totPoverty16to64WorkedPT,292967
48085,Collin County, Texas,2016,totPoverty16to64WorkedPT,130910
48113,Dallas County, Texas,2016,totPoverty16to64WorkedPT,367328
48121,Denton County, Texas,2016,totPoverty16to64WorkedPT,130733
48141,El Paso County, Texas,2016,totPoverty16to64WorkedPT,134185
48157,Fort Bend County, Texas,2016,totPoverty16to64WorkedPT,119230
48201,Harris County, Texas,2016,totPoverty16to64WorkedPT,691940
48215,Hidalgo County, Texas,2016,totPoverty16to64WorkedPT,124512
48339,Montgomery County, Texas,2016,totPoverty16to64WorkedPT,86698
48439,Tarrant County, Texas,2016,totPoverty16to64WorkedPT,311293
48453,Travis County, Texas,2016,totPoverty16to64WorkedPT,198409
49035,Salt Lake County, Utah,2016,totPoverty16to64WorkedPT,199301
49049,Utah County, Utah,2016,totPoverty16to64WorkedPT,130974
51059,Fairfax County, Virginia,2016,totPoverty16to64WorkedPT,186468
53033,King County, Washington,2016,totPoverty16to64WorkedPT,409469
53053,Pierce County, Washington,2016,totPoverty16to64WorkedPT,139968
53061,Snohomish County, Washington,2016,totPoverty16to64WorkedPT,141976
55025,Dane County, Wisconsin,2016,totPoverty16to64WorkedPT,114830
55079,Milwaukee County, Wisconsin,2016,totPoverty16to64WorkedPT,167416
1073,Jefferson County, Alabama,2010,totPoverty16to64NoWork,116587
4013,Maricopa County, Arizona,2010,totPoverty16to64NoWork,641403
4019,Pima County, Arizona,2010,totPoverty16to64NoWork,168955
6001,Alameda County, California,2010,totPoverty16to64NoWork,272995
6013,Contra Costa County, California,2010,totPoverty16to64NoWork,170721
6019,Fresno County, California,2010,totPoverty16to64NoWork,185679
6029,Kern County, California,2010,totPoverty16to64NoWork,167155
6037,Los Angeles County, California,2010,totPoverty16to64NoWork,1896607
6059,Orange County, California,2010,totPoverty16to64NoWork,520899
6065,Riverside County, California,2010,totPoverty16to64NoWork,432898
6067,Sacramento County, California,2010,totPoverty16to64NoWork,271779
6071,San Bernardino County, California,2010,totPoverty16to64NoWork,439442
6073,San Diego County, California,2010,totPoverty16to64NoWork,564179
